# Time-averaged data for fix stress
# TimeStep c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
6600000 114.116 84.4946 -126.591 -141.158 3.52062 46.4878
6602000 124.766 -12.2544 -96.2769 -85.8307 118.632 58.1539
6604000 53.9353 -49.7343 67.6819 119.374 37.12 44.1688
6606000 -18.6785 -82.204 -18.5182 111.071 153.2 12.7668
6608000 20.8789 -1.18838 -211.786 17.9248 88.8226 26.0515
6610000 163.58 193.411 -158.091 -28.9041 -0.284422 39.1446
6612000 195.305 33.1687 -174.061 -4.12665 -13.1398 -18.857
6614000 47.2387 141.871 -97.438 25.5213 8.19776 0.779974
6616000 77.6459 123.856 -65.7607 -49.8317 10.9338 -74.9788
6618000 2.69311 38.5047 -112.337 -136.754 22.7178 -64.2576
6620000 245.27 -76.5345 -60.68 -68.2987 -32.3404 60.7428
6622000 83.2358 -185.896 -23.5593 -59.4989 -81.0099 -0.358342
6624000 12.7332 -41.0876 67.7708 -18.4264 -50.2073 -34.9564
6626000 -42.6927 -110.536 123.253 -26.4227 -67.8144 89.6654
6628000 73.9837 -17.1346 36.096 66.7568 -6.93287 32.2495
6630000 -77.259 43.9568 140.637 -73.05 -42.9453 -43.7229
6632000 20.4387 96.9214 -102.365 -115.487 -23.277 -22.2893
6634000 -81.7506 31.4316 -160.87 -120.619 135.223 -16.7753
6636000 -80.315 -248.997 154.675 -51.1339 136.782 23.2233
6638000 -111.429 -142.004 55.9245 39.0965 147.961 10.1436
6640000 -174.87 -65.6274 99.9091 -0.417141 -20.2789 124.179
6642000 -21.3298 -88.25 -102.398 -108.566 21.9791 217.228
6644000 -45.0637 118.587 50.8644 -62.2962 57.7593 155.561
6646000 -140.182 203.352 -147.146 -73.5172 116.626 57.2739
6648000 -60.1011 157.433 -146.162 -131.991 139.96 -106.149
6650000 35.2784 104.64 -78.7592 -144.885 37.575 -2.73946
6652000 38.4003 152.08 -98.0788 -140.347 96.9508 -69.1378
6654000 179.99 75.3076 -81.0016 -67.8111 -2.43812 12.9581
6656000 -79.2942 -107.335 -118.654 47.0088 18.9195 -29.7649
6658000 -30.171 14.5254 47.8774 -22.0021 23.4079 -79.1024
6660000 72.9992 196.497 -118.527 -46.4669 1.08322 -15.9855
6662000 112.284 66.9507 -40.8678 -165.164 84.4286 -64.3265
6664000 -2.06086 9.096 83.1698 -77.6792 9.02705 -117.458
6666000 -11.4624 -60.4773 2.29896 -83.718 -17.4954 -209.505
6668000 39.1954 -12.3443 -17.1839 -207.006 17.5796 -218.284
6670000 15.6372 -59.5286 -1.75744 -70.2087 130.501 -67.2235
6672000 147.917 -91.5583 47.7779 -32.7305 -6.08093 -18.892
6674000 4.46393 -129.904 -129.491 45.1441 -106.844 153.947
6676000 1.05635 10.4361 23.7963 41.1547 47.8986 9.62648
6678000 28.6178 87.3087 -50.745 138.484 -40.5621 76.1855
6680000 -11.8807 -91.9842 -53.4142 -45.0273 -71.8633 53.4194
6682000 57.6614 -200.695 147.559 10.4866 -72.6924 4.83983
6684000 53.4004 45.5578 136.821 11.6232 -62.6004 29.1249
6686000 88.5268 -154.594 79.2232 0.310575 -86.0788 -39.6499
6688000 250.935 -127.992 40.9433 41.4523 11.0111 65.6126
6690000 126.694 -298.446 -100.952 -18.4109 -6.93579 50.482
6692000 41.6472 -98.9886 57.1523 45.3189 70.6305 17.8872
6694000 -11.8074 -57.5815 -64.9177 101.522 -30.1605 69.623
6696000 24.7622 28.8167 -16.6376 56.0733 -2.69457 10.5276
6698000 91.0749 -163.894 70.5745 52.6545 -8.44582 1.86343
6700000 -70.8074 6.16995 -7.27798 71.8441 39.6908 -39.1759
6702000 -27.119 -1.92565 -117.168 122.859 -6.47017 1.35087
6704000 74.3554 74.0354 34.1092 28.3899 10.7875 135.762
6706000 30.2478 -8.21763 33.2115 72.3911 -30.3477 87.8684
6708000 -103.736 -1.23043 50.4571 62.5857 40.7563 -5.46146
6710000 15.5538 6.1596 -57.3701 69.9988 75.522 -0.811314
6712000 -60.1534 107.48 42.1005 -45.896 157.686 69.2918
6714000 -111.502 145.113 -36.7586 -164.5 84.663 81.9083
6716000 -134.078 193.654 -5.57757 -73.305 -2.33735 -7.37432
6718000 96.1512 118.193 -85.4571 -68.8631 28.565 -66.4991
6720000 22.5262 -61.5636 -94.5108 -28.4384 -82.0444 36.9887
6722000 -71.6474 -43.0276 -104.078 -117.283 -116.227 68.4046
6724000 117.791 -84.2495 -80.8049 -202.427 67.6689 -47.7689
6726000 251.567 46.5725 -107.29 -47.8337 44.7618 -26.8232
6728000 142.878 52.2096 -182.509 -155.696 11.3767 221.956
6730000 26.7859 178.565 -105.871 21.0959 -21.8705 169.935
6732000 71.6863 129.811 -66.5233 13.0913 -113.03 61.2497
6734000 -3.42117 145.429 -81.1606 -54.0472 15.5588 -44.2818
6736000 -15.1009 9.35349 -138.311 19.1199 11.8753 -41.7401
6738000 -23.8127 -63.8278 -39.7295 93.7867 -4.58499 -43.0417
6740000 71.6174 106.505 -85.1028 49.9327 54.5484 -123.231
6742000 90.2293 124.437 -128.96 33.524 8.44883 -155.964
6744000 176.101 74.7601 -52.0856 89.9583 36.6986 -85.8552
6746000 -46.9439 -51.1226 -138.558 -20.354 -68.7502 -93.2343
6748000 -120.336 107.752 -162.196 4.23381 -83.729 -113.491
6750000 -133.642 69.6392 -85.3026 18.5625 -18.8863 3.54854
6752000 31.884 109.021 16.6248 60.531 14.3503 55.042
6754000 -107.402 -7.46874 127.285 -87.9155 -69.3084 -14.5146
6756000 40.093 -13.927 131.003 -109.914 29.3677 37.5716
6758000 84.5855 -185.04 -22.7839 -80.0593 61.7913 -76.9112
6760000 271.93 -184.583 61.8311 -98.1445 -34.6786 -97.7265
6762000 84.1274 -234.686 104.575 -51.2031 -38.2237 -108.065
6764000 -106.85 -84.0864 83.288 -14.5175 -38.7805 -36.1024
6766000 115.912 -18.6675 74.6649 -97.5944 27.0893 34.4101
6768000 124.688 -6.05668 -116.331 31.8294 58.8537 119.222
6770000 54.774 -2.20007 -126.344 -1.88049 86.9715 155.148
6772000 -91.6904 43.2988 21.0657 -132.471 62.8642 100.531
6774000 -14.3215 98.1802 -58.3077 -28.4383 92.847 156.386
6776000 124.097 172.549 -22.1921 -161.132 17.4211 87.1862
6778000 -104.412 51.0571 -93.4151 -134.962 -17.9322 93.779
6780000 -80.9455 87.3529 159.853 58.7836 -6.58612 -23.4971
6782000 58.3394 -16.7827 -36.0308 124.198 -55.2069 -36.5777
6784000 83.0438 63.8057 33.1686 -18.2931 -147.412 -70.1709
6786000 -135.262 -152.966 -81.1991 -117.06 75.4717 -17.0098
6788000 -322.572 -32.72 64.4283 -75.1917 -22.0062 91.4514
6790000 24.1909 80.5052 100.672 41.3681 81.2888 10.0727
6792000 13.2051 45.4747 -100.812 -0.236859 84.1483 -47.3811
6794000 -7.91763 12.6602 -48.612 -98.3232 125.065 -62.7436
6796000 5.58279 -67.8171 51.8207 21.9365 -50.8675 -29.7919
6798000 28.0905 44.7265 159.681 82.7403 1.43454 -194.573
6800000 -25.3299 -88.857 126.229 -54.4264 111.616 -183.43
6802000 -9.78667 36.8643 42.1922 -62.6938 148.189 -56.613
6804000 -154.254 -38.4235 116.338 -96.1983 83.8124 -44.1733
6806000 -18.8702 -29.4569 85.4603 2.83207 90.0518 29.0494
6808000 -23.415 -12.7729 15.3349 62.1087 127.259 136.338
6810000 -20.5157 -148.843 -25.1609 97.5597 70.1104 -17.7203
6812000 154.58 -4.76027 -57.2036 82.5934 139.013 29.3624
6814000 -17.0864 112.083 -61.48 206.805 -31.0801 79.8495
6816000 -126.682 -77.3455 129.942 169.334 -228.504 45.3697
6818000 -90.4246 84.1719 67.4052 101.495 -130.887 -18.9822
6820000 4.1086 185.811 -9.56948 136.384 -58.2968 -45.252
6822000 -25.3702 108.329 0.0517629 183.219 -193.795 -117.46
6824000 -113.824 8.99542 18.2816 29.6006 -250.463 31.2814
6826000 -80.7903 -125.479 102.451 -12.3574 -138.351 92.2421
6828000 50.8302 -2.78989 -6.92406 -42.3128 -167.944 139.566
6830000 -99.2876 3.90385 233.867 -93.2979 -112.737 105.833
6832000 -255.558 59.7059 177.1 -81.3726 -114.894 61.0466
6834000 -292.412 -3.33327 194.152 -87.5435 136.851 -85.4758
6836000 -146.389 52.2453 128.83 5.11056 115.515 -5.84363
6838000 -84.3016 -123.116 -130.053 -12.1878 71.1164 -59.502
6840000 -129.785 114.073 -120.158 83.8244 75.5604 -71.2679
6842000 111.487 124.386 186.617 108.975 -15.2301 15.9252
6844000 -41.7971 -105.721 -58.2786 77.9956 85.4648 10.3751
6846000 -142.344 -85.5657 122.367 114.457 61.8256 -12.4171
6848000 -38.7493 -21.1418 -13.0281 2.02842 27.8294 6.84605
6850000 57.9325 -13.7633 -25.8772 -97.7005 29.0688 -29.0796
6852000 24.7857 89.1699 -28.9663 -29.2948 39.0244 16.2722
6854000 181.724 58.5893 39.3681 21.1468 -12.6418 42.98
6856000 38.2553 29.6733 -112.133 -68.6925 -48.4358 101.079
6858000 -39.3161 -40.5245 -77.7106 -10.7898 74.1509 41.4845
6860000 149.505 -35.2321 152.929 25.2702 115.973 -14.6478
6862000 -228.183 -127.557 -16.7338 25.7103 13.965 -158.999
6864000 -33.8266 114.941 94.862 62.9937 1.14346 -143.394
6866000 -54.4716 202.698 -109.135 7.25324 -9.60618 47.8718
6868000 -99.4149 106.453 -31.2385 69.9541 -125.967 -54.8014
6870000 80.9412 -32.9642 5.57331 33.6585 -163.17 -43.0197
6872000 -46.4194 14.4267 -6.48239 -100.44 -52.675 42.9133
6874000 -147.241 98.9637 -172.136 14.6194 3.93192 -3.8528
6876000 -74.6164 200.094 65.1108 -19.4052 -87.3107 132.027
6878000 -35.1319 241.93 140.831 18.008 -79.7556 65.1595
6880000 -176.713 187.472 -53.4993 -6.53187 -53.9214 13.3677
6882000 -108.194 33.0562 113.613 12.1179 -94.1024 100.764
6884000 -26.2757 62.2219 5.35232 44.2082 -47.9862 130.407
6886000 28.6024 -102.22 20.5942 66.5076 -24.7554 276.231
6888000 -41.8281 28.5018 -54.369 29.0268 4.31597 71.7634
6890000 -61.4949 62.671 -24.4905 -2.36615 -34.2725 -26.6684
6892000 -75.7492 -64.3924 63.0064 -32.3324 21.5673 -16.51
6894000 -68.1153 -105.698 197.031 60.2799 104.869 30.8501
6896000 43.4297 96.4494 147.813 64.6486 64.1825 151.703
6898000 55.8133 163.01 10.5465 115.435 -15.1595 141.628
6900000 -200.191 24.5694 -49.212 58.6626 99.6804 177.01
6902000 -196.486 145.911 70.3671 -46.6946 182.05 82.05
6904000 -252.424 21.9635 196.847 18.8347 161.51 3.33994
6906000 -51.7457 86.9324 76.486 68.0913 109.559 -20.0036
6908000 -21.2978 -53.8947 -22.0726 43.791 26.0287 -70.5448
6910000 -128.027 -35.3963 -69.9427 -114.653 9.01428 7.93134
6912000 -106.227 79.4754 4.3966 -72.8493 -30.486 -57.8738
6914000 -233.037 132.72 191.388 25.9811 90.8714 43.9811
6916000 -64.5985 -42.1236 270.612 37.3933 -4.35556 -18.9416
6918000 -44.7971 -248.359 -5.46372 -94.2736 -2.77882 50.7301
6920000 -38.7858 51.4255 147.006 -11.281 92.0517 18.1005
6922000 -104.116 -132.826 -8.89071 -53.4173 76.9099 -94.9906
6924000 3.15803 -87.949 29.518 -44.3588 77.2333 -17.7764
6926000 -29.6372 -294.225 72.2132 -66.6262 21.7669 -15.7405
6928000 -91.2998 -237.022 -179.473 -188.665 -65.0139 -174.731
6930000 125.258 -114.75 153.376 -37.1376 -24.5155 7.30729
6932000 157.297 -79.3673 49.8157 -171.501 -8.71316 7.25151
6934000 132.666 46.5552 -2.17727 -97.5387 1.36068 -31.1277
6936000 -106.798 -4.78307 -22.3861 11.4516 -9.62365 -24.9049
6938000 137.044 0.837864 11.1028 41.3241 -153.421 -107.895
6940000 105.929 135.378 -96.8377 29.4213 -90.3564 -30.0611
6942000 16.4754 214.085 -33.4943 -84.4729 -136.055 -12.6017
6944000 6.23093 39.6425 57.2678 -133.005 0.0216258 -67.6408
6946000 -63.706 174.518 -47.3117 -139.782 -44.1672 -75.0744
6948000 -34.2744 -106.34 10.9548 -75.6487 -115.716 -173.992
6950000 -90.806 -34.9896 -22.2071 -207.075 -41.7972 -14.4098
6952000 -31.8002 0.596021 -112.114 -60.6823 68.8752 -118.371
6954000 9.87378 67.9659 -137.64 -42.1611 -126.153 -260.324
6956000 35.3041 78.5058 105.422 -23.6501 -58.0109 -237.706
6958000 -46.6608 -23.1745 -28.8014 -107.127 -132.554 -89.2746
6960000 -73.4676 -55.4093 208.644 -88.3373 -58.0982 -155.371
6962000 -17.3518 21.9306 81.678 -33.1908 30.8006 -11.9804
6964000 127.914 87.5286 21.3536 -22.6202 -33.8559 -43.4058
6966000 -42.2135 -21.5566 52.5308 -23.629 28.6011 -15.1582
6968000 -17.3897 49.0272 53.3796 9.48074 -18.4994 -27.4232
6970000 41.6943 26.1478 -149.937 -22.5138 -78.4873 -35.0455
6972000 122.136 131.198 -48.7466 103.421 79.7689 32.5748
6974000 118.334 46.3278 -13.2836 149.01 132.322 40.6106
6976000 120.788 170.685 64.6038 40.2602 50.0467 21.4955
6978000 -76.7816 -60.4149 73.3349 -3.85969 99.4634 95.668
6980000 -88.2887 -148.2 -58.6195 2.91937 53.5146 5.3369
6982000 -123.65 29.2589 18.0464 -0.172848 93.6156 86.5672
6984000 -36.6077 -21.8141 -5.8499 81.0968 97.5089 127.95
6986000 19.955 106.584 -29.4255 -11.3606 83.6985 59.1529
6988000 102.685 -104.618 5.589 38.3596 4.09349 91.1629
6990000 -20.2165 -146.363 62.9536 -6.36959 9.97778 29.7875
6992000 48.4418 -79.2649 -6.38149 -60.5655 -17.2035 81.1036
6994000 -6.23073 -102.996 -90.726 -127.954 -18.2883 102.135
6996000 111.138 -193.614 42.6233 60.6395 51.045 84.0856
6998000 60.2709 -93.0881 46.231 -31.6809 46.6944 62.6009
7000000 83.4958 -23.1032 -4.10403 -20.5285 20.4723 -59.9616
7002000 -73.7884 -38.206 -34.9222 -16.2923 10.6921 83.2917
7004000 -228.099 141.11 -13.8269 0.843969 -44.6302 93.4776
7006000 -156.002 33.2548 -165.687 46.5423 -6.24491 149.414
7008000 61.7456 105.037 -120.168 42.5835 85.0671 138.612
7010000 13.9507 53.5187 -4.02214 57.2785 68.8548 -4.07622
7012000 11.682 -46.3808 230.704 115.874 126.56 80.4133
7014000 22.8045 2.5589 -20.8159 53.1758 167.214 -35.5548
7016000 -47.1908 146.679 4.80641 -59.2423 68.0838 10.2849
7018000 -160.603 106.248 -189.751 -43.6991 99.4888 59.2783
7020000 42.008 126.639 -12.0787 2.29307 178.652 247.22
7022000 -70.0825 -70.6293 -97.4925 63.1798 70.9015 79.2551
7024000 48.9163 26.0807 144.448 152.995 77.187 -52.0633
7026000 -25.29 41.2104 240.993 103.694 61.4699 -8.36438
7028000 -17.0161 -47.5213 141.419 149.896 -19.4671 -86.4539
7030000 -160.721 -18.3803 -1.24487 -59.6129 -127.006 -1.81984
7032000 -69.335 171.368 -38.9109 -9.56693 -96.5541 19.4878
7034000 -123.05 301.233 -98.7696 8.48444 -59.0026 -16.1371
7036000 -120.39 257.62 -113.379 17.2208 41.5131 -121.148
7038000 -22.8008 -8.34174 -51.421 -89.3902 10.8988 -55.0989
7040000 -45.3381 -214.758 57.0002 -10.1118 -32.8616 -8.06866
7042000 73.8919 -119.184 200.537 -30.9528 -44.4366 122.727
7044000 250.636 -197.464 28.2614 -32.92 -34.6089 115.541
7046000 -110.46 -313.284 -60.5939 59.3213 21.9842 -24.7393
7048000 -78.1222 35.2655 57.6927 -3.44857 5.72242 11.1069
7050000 -55.9454 89.2911 236.096 -95.0924 40.4913 50.6632
7052000 -59.6189 114.982 49.8315 -112.71 68.8096 -55.3407
7054000 12.8758 82.7726 15 61.2791 -9.37032 -9.63786
7056000 -7.92901 -159.844 -34.434 70.218 12.2436 8.3175
7058000 -85.3386 52.6909 -151.834 123.236 87.3803 -55.0139
7060000 -128.005 -62.3534 19.7627 -51.6077 87.722 -0.809297
7062000 -86.136 11.2224 154.192 84.5595 -52.4381 -46.9839
7064000 -79.4415 -63.9269 215.674 69.0022 33.1416 39.9726
7066000 -55.699 -141.601 206.981 22.2746 -5.13503 80.5166
7068000 -32.4057 -94.572 154.654 26.8853 12.604 108.794
7070000 -23.6211 24.5174 109.398 31.8546 29.1875 101.601
7072000 11.1217 0.328864 47.2738 -5.30626 -10.0072 120.666
7074000 95.7539 -143.54 130.665 101.711 22.7107 152.75
7076000 25.9267 -52.8088 16.4604 -14.2991 39.3403 39.677
7078000 -52.3873 -69.7137 -113.22 -38.8728 139.986 -67.0262
7080000 155.126 27.5188 -36.366 -86.9415 82.4208 -23.8483
7082000 47.7292 14.8187 -37.5184 -158.102 75.4312 -117.711
7084000 57.0543 -15.6301 75.6851 -45.036 2.78379 -76.7854
7086000 92.0631 -79.3646 -137.826 -165.42 -37.6312 -24.3499
7088000 122.526 4.98595 -120.438 -95.3125 99.0818 -44.0423
7090000 243.952 -73.6579 60.1765 -155.751 -1.59628 -61.2017
7092000 -55.0265 -166.489 45.9111 -70.5638 -198.323 -60.68
7094000 23.154 -226.385 -92.2847 -68.0662 -228.81 17.2711
7096000 -90.3792 -89.2883 66.9654 -46.5515 -30.4084 39.4655
7098000 152.37 94.2362 118.703 18.1683 -47.7735 -32.3085
7100000 140.29 -18.0346 -35.2432 219.598 61.78 28.1583
7102000 168.061 146.522 -125.371 102.224 -24.504 13.785
7104000 79.1578 -24.749 -204.274 -73.2723 -62.8443 -39.7984
7106000 31.1262 33.8147 -57.6889 22.3535 -24.3458 -131.427
7108000 199.175 -83.2299 -16.9713 -112.483 -13.2046 47.4355
7110000 190.956 97.3491 -56.8823 -14.99 151.315 29.7999
7112000 111.415 -19.362 -259.648 43.8913 134.857 39.6017
7114000 129.834 127.464 51.323 -32.9154 -36.4642 37.2987
7116000 -59.1977 56.577 -206.505 -34.4765 -3.39182 -23.1808
7118000 132.872 46.7498 -100.034 -52.6307 119.746 62.2932
7120000 -72.0365 -68.3213 28.6465 14.3963 58.7067 63.2397
7122000 -44.3157 -38.4371 17.6312 33.476 32.8019 46.5238
7124000 -157.148 25.9113 58.425 73.5998 39.2676 -97.279
7126000 56.9595 -98.1425 165.599 -6.84863 -65.9543 -8.91825
7128000 63.4255 19.4682 173.289 37.0847 -59.0659 9.17486
7130000 51.8651 -46.7178 -14.0329 16.8885 -37.2904 12.3756
7132000 -127.887 -62.4821 7.03442 -136.081 -36.3773 61.0911
7134000 38.0682 -60.3359 130.846 -129.485 -17.5858 -142.532
7136000 46.7205 -177.362 -130.229 -28.4893 -4.36433 17.2153
7138000 24.4058 30.6423 62.4175 -66.9152 -53.0084 1.82419
7140000 173.293 -44.0763 -39.0111 -13.1344 -96.6408 -56.6834
7142000 175.825 -217.32 -107.624 17.7303 -22.5602 68.6468
7144000 -59.8168 -207.797 65.8322 -97.704 13.5561 -4.32078
7146000 -122.808 3.16661 101.873 -115.421 60.3153 -122.897
7148000 0.437825 30.2959 -55.3038 35.7975 51.7476 16.237
7150000 121.511 9.46067 131.37 22.8697 -64.5295 38.0648
7152000 6.07991 -150.24 75.7819 -38.2414 -51.3152 72.5409
7154000 -48.9946 -47.3139 75.8382 2.15 -31.9822 13.3326
7156000 -119.868 -122.274 101.839 50.8288 -52.5409 170.269
7158000 0.49199 -11.3256 14.7327 26.7252 -136.809 143.417
7160000 -152.968 7.38219 -18.5594 154.496 39.0114 -27.3106
7162000 77.5968 -0.710027 69.601 48.2772 74.6112 45.4346
7164000 -163.34 -18.3115 36.2263 16.6187 40.6828 30.0201
7166000 16.4474 51.5694 276.855 128.378 22.2795 -82.3335
7168000 51.7741 -17.2537 128.566 125.228 79.8298 -7.86774
7170000 108.101 -94.9935 -145.61 28.7276 30.552 -85.745
7172000 114.952 -33.4063 -15.5817 55.571 39.5095 -75.1744
7174000 114.999 36.2133 17.2824 -19.5556 -28.5996 33.7857
7176000 -6.21094 -182.458 -69.056 -83.4925 -53.1667 -11.0504
7178000 -96.7811 -41.2206 70.8622 4.11046 -77.5002 -220.03
7180000 -43.9425 73.9697 84.2966 1.93686 -60.7852 -52.7686
7182000 114.973 -41.969 112.205 33.2804 -67.0904 -125.973
7184000 0.550696 -262.398 -55.2095 -11.3674 92.8219 29.1786
7186000 -130.23 -139.121 145.907 14.0613 108.483 -14.7941
7188000 37.2194 -91.7588 -112.506 20.1803 60.5734 52.9353
7190000 41.4912 -18.4863 -126.255 22.328 54.3484 -20.9992
7192000 121.654 27.2487 139.336 92.8978 -8.26779 -68.6035
7194000 -38.6554 -158.924 87.5789 -32.7264 -40.2666 6.87594
7196000 191.457 -17.393 -22.5505 83.599 47.4346 36.1938
7198000 144.925 -40.1582 -52.343 26.5018 33.5635 166.185
7200000 170.614 -10.7556 -110.035 41.3529 92.7298 84.2878
7202000 127.195 69.5986 143.391 0.938204 -11.05 91.5079
7204000 72.9295 83.8633 69.0802 -47.1523 1.46565 37.6182
7206000 -50.8808 55.0761 -110.241 -37.2827 7.57322 39.3352
7208000 89.461 5.6088 -85.9198 -73.5771 -40.94 223.725
7210000 -55.4834 44.3768 -60.502 43.2504 45.2775 199.215
7212000 -5.64932 22.813 -7.31902 60.0841 50.6836 112.303
7214000 -284.406 31.9243 5.73569 6.55191 -8.89122 15.3497
7216000 -53.2867 -62.4155 37.4479 58.0365 69.2251 -30.0216
7218000 17.9426 141.659 12.7182 72.3246 107.507 -66.3946
7220000 127.099 -18.8353 -22.9269 61.7882 40.9217 -42.7239
7222000 -182.081 16.1375 1.76241 -39.0476 -146.892 -144.085
7224000 -145.206 35.9328 25.0866 -49.7709 -103.921 -81.5883
7226000 16.1157 -114.983 52.2765 127.671 -109.228 -46.033
7228000 78.6968 91.3591 -101.891 -40.9839 -88.3041 35.6799
7230000 158.021 41.8341 -237.26 -103.444 -14.3535 -49.5436
7232000 259.353 -90.6991 -104.571 -22.6621 52.9715 115.273
7234000 159.667 -222.662 11.8126 99.0933 -14.5333 81.1734
7236000 94.1018 -56.1444 -15.5739 33.8966 -5.37873 90.4593
7238000 2.51473 47.8325 -90.5508 -17.4984 83.7367 110.434
7240000 -162.7 -76.0774 68.1632 45.9888 -6.80428 117.12
7242000 32.3661 18.8841 74.3508 42.3906 -18.9505 -69.662
7244000 -62.4812 -87.2414 75.4084 -23.6234 31.248 -88.2535
7246000 58.7395 -31.4587 -26.7664 -113.033 -57.5628 -79.4994
7248000 10.4996 37.2521 -55.4691 -0.389668 23.7157 -68.2006
7250000 -144.448 39.1219 34.9843 123.88 1.21479 -186.011
7252000 -191.011 -138.182 65.6818 -66.2028 -134.675 -208.545
7254000 -222.033 61.1572 162.649 -137.685 -145.589 -212.722
7256000 -93.9984 62.7369 -31.573 7.98776 -135.201 -73.7346
7258000 -30.7308 50.1533 -257.52 57.5267 -90.904 2.94203
7260000 209.931 145.987 155.894 60.7156 20.9835 127.451
7262000 -94.3099 141.946 -1.41704 -140.378 105.398 42.6958
7264000 -110.488 -6.01417 -32.836 -42.1716 40.5002 78.6003
7266000 9.40737 -91.7426 151.761 -1.48958 -12.9525 80.9314
7268000 -14.1698 -15.5401 115.236 -3.62722 -115.76 76.4039
7270000 -23.4731 77.3677 88.1771 28.7148 -16.6114 86.509
7272000 -299.292 164.761 -59.8913 -31.3538 -90.1027 5.97705
7274000 -102.511 113.391 -45.5221 -127.054 -125.454 21.4438
7276000 12.6919 83.0659 -82.8927 31.7689 26.3673 80.5364
7278000 107.712 22.9822 -65.1437 49.6123 26.2097 30.2529
7280000 141.431 166.419 51.4361 21.3997 -5.57187 -9.1806
7282000 -11.083 -7.23941 54.4199 57.9347 136.529 -22.6985
7284000 -116.963 -75.038 -49.3523 35.6603 -11.7893 23.1104
7286000 -30.5745 75.8945 -129.814 57.0124 39.3443 -17.3483
7288000 0.199205 -111.251 -155.037 43.2758 -27.4875 -80.4063
7290000 91.749 76.1271 -81.5329 -66.006 -36.2389 -80.8079
7292000 130.367 118.444 -69.9382 -144.85 -125.527 -71.7005
7294000 103.858 -58.2406 29.8368 -216.809 -103.043 -29.3358
7296000 84.5628 -38.0679 151.561 -128.851 -89.9402 26.1023
7298000 -3.58453 -323.403 -1.3804 -48.8243 -5.34592 -65.9877
7300000 -3.93447 -142.784 -35.9168 87.6543 -34.3701 -37.7013
7302000 -93.8342 108.869 -122.013 -2.80332 101.641 43.8717
7304000 -192.174 193.063 62.0564 49.4153 -19.9447 -106.728
7306000 -89.395 113.157 -33.66 32.4485 -64.7565 -136.644
7308000 102.374 -26.2501 -32.0943 87.5329 65.4985 -61.7552
7310000 95.3374 -65.9086 83.1733 18.1767 -62.6732 -120.896
7312000 69.1362 -13.8949 238.056 -7.98029 -78.9738 -85.7482
7314000 -65.2578 -223.58 -39.3679 -30.8663 -26.6099 -134.024
7316000 -206.473 26.049 130.391 -32.355 -15.6375 -74.5035
7318000 -74.0339 186.903 68.6293 8.57996 1.2902 1.96458
7320000 -151.126 -20.6163 -1.39189 120.287 180.131 -65.7612
7322000 52.716 88.7046 5.48782 207.268 61.495 -46.2865
7324000 -69.6192 72.9652 170.422 100.488 86.844 27.4432
7326000 -64.2 -15.6899 72.8698 66.3959 79.6703 81.179
7328000 -125.609 -76.611 -64.8306 45.9735 79.9515 -20.9626
7330000 -67.2667 138.763 200.493 71.4667 -0.993106 -82.8357
7332000 -74.6438 -72.1846 40.9167 0.41937 -34.8613 -99.2329
7334000 72.4878 -118.188 7.13542 -23.7028 -109.142 -29.2996
7336000 55.9532 53.4606 -77.8744 -53.7764 9.68218 -48.0543
7338000 34.8841 -136.275 -177.22 6.12729 2.39066 4.25519
7340000 -26.5518 172.623 -39.2557 -33.5492 -19.0493 33.9347
7342000 -27.4428 0.891141 56.4023 -88.9782 84.7224 4.89743
7344000 12.6179 -62.2776 126.931 9.35878 146.397 95.7636
7346000 -73.9594 58.2311 183.084 75.3324 121.674 197.964
