# Time-averaged data for fix avgstress
# TimeStep v_pxy v_pxz v_pyz v_pxx v_pyy v_pzz
9550000 10.9869 -95.698 109.413 -118.139 113.219 4.9207
9552000 -10.5476 8.76369 110.757 -55.0799 51.7805 3.29936
9554000 -31.1419 -24.3811 153.791 -58.2513 38.0722 20.1791
9556000 16.2206 -130.397 167.968 -37.0752 91.9639 -54.8886
9558000 -19.0903 -139.417 44.0308 -87.1917 -3.46416 90.6559
9560000 94.0723 -133.086 80.8767 20.2965 -101.311 81.0142
9562000 -179.1 90.5959 102.637 149.249 -172.528 23.2788
9564000 -94.1844 -51.7489 16.4946 -66.2057 73.184 -6.97824
9566000 -73.466 -60.7991 -89.1273 -31.1302 -32.1375 63.2677
9568000 109.182 -58.6243 -28.368 -68.0434 -7.54458 75.588
9570000 54.0894 -123.211 -50.952 -18.9603 30.5227 -11.5623
9572000 188.01 -74.4004 -98.1903 53.2318 -20.9707 -32.261
9574000 157.031 -76.0134 10.0066 -81.3616 -33.0038 114.365
9576000 87.3388 -63.7599 -77.0383 -120.56 14.5553 106.004
9578000 -67.3759 -50.7445 169.82 -92.813 44.2174 48.5956
9580000 -89.1651 -44.1052 -3.22898 -98.0867 -121.762 219.849
9582000 -97.9998 -57.7064 -95.1998 -78.8737 -6.46095 85.3346
9584000 -107.83 22.4111 27.357 -54.2131 -8.78725 63.0004
9586000 -121.761 -17.4072 -98.7099 -21.6718 71.9462 -50.2744
9588000 85.0926 -70.6718 2.97547 -22.4768 -82.1687 104.646
9590000 79.6223 -114.508 49.4522 107.04 -130.931 23.891
9592000 -0.659702 -22.3517 87.7797 -58.0335 73.0293 -14.9957
9594000 27.4859 18.7914 41.3954 -10.8034 -37.5492 48.3527
9596000 -77.1567 30.2098 86.2342 119.755 -72.0559 -47.6987
9598000 -4.37774 4.35785 86.7516 53.0295 -8.71803 -44.3115
9600000 135.498 -19.8206 51.7018 116.613 -74.6884 -41.9249
9602000 -39.7195 -53.065 113.097 138.165 -94.0318 -44.1334
9604000 -56.1553 -29.3108 238.303 87.9691 -116.864 28.8945
9606000 -124.735 -37.0679 13.7514 -5.21492 -33.5226 38.7375
9608000 -136.936 -47.6151 -3.00261 -34.0065 91.7801 -57.7736
9610000 -174.232 -94.7548 -43.5064 13.3237 15.3008 -28.6245
9612000 -106.833 -7.83912 7.20615 46.387 0.672033 -47.059
9614000 -47.6635 80.7792 -2.66257 -66.5426 110.356 -43.8137
9616000 5.54068 -56.9486 -60.4516 -92.4404 87.972 4.46841
9618000 -54.5342 -38.6771 -49.7964 -49.0566 77.118 -28.0615
9620000 -7.67871 -6.37398 -53.9644 16.5 -17.1223 0.622346
9622000 -10.5956 -39.2875 -125.563 89.9984 -63.9198 -26.0787
9624000 -24.9462 65.5678 -30.8084 -8.59257 25.4616 -16.8691
9626000 -10.5409 116.973 -1.75115 -41.2924 77.7818 -36.4894
9628000 84.1428 -10.3022 18.9361 -35.9156 47.4239 -11.5083
9630000 -21.2392 101.733 28.9176 -25.6742 37.9307 -12.2566
9632000 -22.0986 38.136 -143.542 5.75879 4.43204 -10.1908
9634000 -63.645 11.5672 -122.566 63.6364 74.2178 -137.854
9636000 -52.1045 -11.3379 26.5714 49.7818 59.4384 -109.22
9638000 54.2514 32.0163 6.33865 -47.0221 53.0704 -6.04835
9640000 86.6646 -84.6211 123.547 -36.4808 14.971 21.5098
9642000 -3.19494 -52.7093 -22.8231 -34.1394 9.0385 25.1009
9644000 123.976 13.6967 77.6941 29.4 43.8702 -73.2701
9646000 77.9127 -5.42166 3.20743 -40.4496 29.808 10.6416
9648000 30.7617 92.808 -106.18 117.963 20.6747 -138.638
9650000 -36.9036 -55.3587 -83.2431 100.779 -132.712 31.9335
9652000 -29.638 -2.47929 -129.541 105.054 -54.1301 -50.9242
9654000 -6.12137 -52.1315 -148.063 -45.4622 175.779 -130.317
9656000 7.98403 108.803 -109.506 86.0856 18.6018 -104.687
9658000 -49.5851 12.5623 -5.59235 38.0955 -31.6249 -6.47058
9660000 -27.5501 -13.6112 125.884 60.6032 -89.8829 29.2797
9662000 -54.5375 -37.0819 70.3689 76.0956 -94.8424 18.7468
9664000 59.5445 -124.699 109.567 -5.42646 -69.1209 74.5474
9666000 -14.0949 -112.537 45.894 79.1014 -41.2992 -37.8022
9668000 10.0977 -196.871 -8.95016 41.5777 -94.6191 53.0414
9670000 2.06553 -128.335 80.3937 139.516 -170.3 30.7842
9672000 -19.4988 70.5773 136.388 151.745 -140.024 -11.7208
9674000 -10.6577 92.1952 58.7461 -50.6912 -70.122 120.813
9676000 18.6748 29.8362 59.5143 1.67817 -147.092 145.414
9678000 124.204 31.3798 31.7592 -32.9635 -30.0837 63.0471
9680000 121.547 52.2259 82.4126 20.0801 -138.714 118.634
9682000 40.0747 111.175 -17.0196 -27.672 -3.3998 31.0717
9684000 -40.9872 54.2575 -22.9428 -76.9437 13.7582 63.1855
9686000 30.572 84.8089 -183.8 -155.348 96.34 59.0075
9688000 -73.4661 8.11717 -47.7908 30.8699 -75.6973 44.8275
9690000 -70.5612 -54.2124 -33.4939 -30.0327 -4.29972 34.3324
9692000 30.8809 -43.9191 -66.2024 -39.0004 44.178 -5.17757
9694000 -58.7719 -188.315 34.6421 23.2899 4.65395 -27.9439
9696000 -196.934 -66.6564 -100.894 76.2413 162.111 -238.352
9698000 -147.343 -21.5915 -79.4637 -55.2216 100.618 -45.3965
9700000 4.47934 -0.994071 -26.5084 -20.5776 147.595 -127.017
9702000 66.6526 143.388 16.0387 -184.53 181.097 3.4333
9704000 -39.8346 88.0115 58.3136 -123.042 41.261 81.7806
9706000 15.819 114.304 46.7491 -49.074 39.1337 9.94024
9708000 54.1244 23.8825 124.378 -102.964 51.267 51.6972
9710000 -47.7166 -10.4335 -73.6678 -9.51926 73.2794 -63.7601
9712000 -138.754 -14.5598 44.3589 14.4835 113.041 -127.524
9714000 -40.0458 -28.711 104.259 -5.48633 69.8231 -64.3368
9716000 -43.9794 -71.6709 59.3646 -128.518 110.461 18.0571
9718000 73.1959 6.85207 13.3524 -11.7216 -109.001 120.723
9720000 -38.2822 41.5932 -115.694 -69.2047 -17.0237 86.2283
9722000 -74.0029 74.7593 -124.111 -121.578 34.9446 86.633
9724000 -73.254 -19.9698 -79.7423 -163.354 -7.6807 171.035
9726000 -44.6684 23.9272 7.98048 -151.507 -70.4478 221.955
9728000 -54.6233 14.9181 138.793 -84.9103 69.4713 15.439
9730000 -168.072 3.27317 -35.8551 -2.2295 26.5826 -24.3531
9732000 -118.589 74.5397 -64.2381 -4.10149 23.6615 -19.56
9734000 12.6765 -20.9463 -58.938 -65.031 60.0286 5.00235
9736000 25.5887 -8.47887 -26.6134 7.84807 -131.139 123.291
9738000 30.1656 -52.5954 -41.6788 24.7409 -114.818 90.0776
9740000 47.6236 45.099 98.0174 158.679 -133.302 -25.3771
9742000 1.07855 44.8938 -42.7284 203.265 -64.2079 -139.057
9744000 126.533 92.3667 -63.0023 84.7045 -34.6846 -50.0199
9746000 122.779 51.8044 -126.342 45.9211 16.7177 -62.6387
9748000 35.6902 149.933 -54.3634 -64.7602 -17.1007 81.8609
9750000 48.8566 192.331 -117.26 33.3989 -100.371 66.9722
9752000 -11.0063 115.457 -88.2496 -0.424666 -50.6993 51.1239
9754000 34.5381 60.2585 -133.173 -39.2849 10.0748 29.2101
9756000 15.2243 85.9533 -126.322 -103.375 49.8311 53.5443
9758000 -164.407 22.3245 -55.0521 -107.01 144.782 -37.7719
9760000 -24.0666 36.1476 62.9725 -153.33 104.769 48.5605
9762000 -66.8975 30.5159 11.5765 -24.84 108.49 -83.65
9764000 -124.586 5.14945 -105.909 -129.746 167.619 -37.8731
9766000 -67.4428 0.0405438 13.3221 12.5096 59.3899 -71.8995
9768000 -44.4005 -28.0006 -86.0115 -72.4436 226.903 -154.459
9770000 -15.6616 13.3149 -11.3121 -122.556 141.269 -18.7125
9772000 3.6678 45.4809 -81.2865 -2.43413 105.877 -103.443
9774000 128.171 20.465 35.6796 14.3045 33.3549 -47.6593
9776000 61.7673 95.0545 -53.0745 16.207 -41.9972 25.7902
9778000 37.2042 50.5134 -78.7196 -25.0029 -39.6283 64.6313
9780000 130.533 84.0972 -145.509 12.258 -30.1493 17.8914
9782000 -19.121 -99.0482 -200.732 -11.3161 -60.5811 71.8972
9784000 -14.5949 -31.6269 -65.1934 72.8102 -49.2416 -23.5686
9786000 -4.00345 100.042 -75.9879 99.1668 -55.3017 -43.8651
9788000 -37.4599 158.707 -135.714 96.9839 -116.034 19.0504
9790000 59.8847 88.183 -68.7383 111.832 26.3992 -138.231
9792000 14.2681 103.691 -20.8495 -76.0063 55.4756 20.5307
9794000 -62.9247 48.9088 76.9802 -91.561 -109.865 201.426
9796000 31.8359 100.058 -5.68621 -81.7075 -61.8932 143.601
9798000 -2.65256 105.909 -21.1138 14.9701 51.0249 -65.995
9800000 -13.9985 -65.9035 110.168 57.923 69.251 -127.174
9802000 65.8195 -134.375 136.169 4.19291 9.2554 -13.4483
9804000 16.8753 -132.58 8.60856 154.886 -105.921 -48.9648
9806000 89.3843 -12.6718 13.4137 121.555 -70.9597 -50.5957
9808000 -57.1806 37.6311 -107.147 -26.1333 -32.5343 58.6676
9810000 37.7259 42.9202 -38.2783 51.4058 -101.138 49.7324
9812000 -9.90647 -95.9928 -36.226 -3.52978 -17.3737 20.9034
9814000 -138.55 -170.064 -124.206 -54.7848 37.5739 17.2109
9816000 7.19818 -138.156 -42.6598 -108.833 -33.519 142.352
9818000 -65.1209 -101.096 -198.258 -116.86 76.2433 40.6172
9820000 -147.066 -31.3874 -66.4556 -30.4938 -33.0112 63.5049
9822000 1.47823 -49.1964 25.8297 -0.34917 -48.8545 49.2037
9824000 -62.82 -142.213 -119.751 -10.71 -17.6917 28.4017
9826000 -15.5761 18.3399 63.1687 -43.7777 57.5346 -13.7569
9828000 -23.0696 42.8038 16.4784 1.0729 28.4786 -29.5515
9830000 10.2061 148.058 -60.4724 -12.8042 -59.1925 71.9967
9832000 -106.014 19.0483 90.3386 -169.382 76.162 93.22
9834000 -21.5806 85.142 51.6091 -316.449 308.826 7.62286
9836000 -26.3958 55.5778 -52.2548 -265.077 305.249 -40.1718
9838000 -26.7001 16.4583 -56.7491 -81.9136 270.451 -188.537
9840000 70.897 81.4533 91.0222 -93.5169 73.4456 20.0713
9842000 -35.8195 36.9396 187.618 -112.863 205.016 -92.1533
9844000 -136.747 -93.9929 14.2179 -115.957 25.8595 90.0975
9846000 5.56633 -34.3951 -6.60526 -57.9776 36.6169 21.3607
9848000 -6.00197 9.04195 -3.24829 -109.645 86.3267 23.3182
9850000 72.7439 -33.915 114.778 -135.148 40.0473 95.1006
9852000 60.9027 -52.4075 35.012 -81.6203 45.0997 36.5206
9854000 91.0942 -135.516 51.6581 120.573 1.01696 -121.59
9856000 123.342 92.9039 24.8034 97.3181 -123.542 26.2243
9858000 117.641 57.985 48.4699 275.126 -264.329 -10.7968
9860000 9.95523 -43.3563 -12.2532 35.8156 23.3645 -59.1801
9862000 -69.041 -51.2624 36.3974 -29.5225 189.754 -160.232
9864000 -50.6674 50.9702 62.5849 -46.5037 95.5942 -49.0905
9866000 61.8359 -78.5871 58.6208 -104.771 20.5531 84.2176
9868000 65.4228 -39.1993 50.2995 26.3229 -2.71958 -23.6033
9870000 54.0602 -76.6049 55.2683 -26.5153 15.0212 11.4941
9872000 87.1603 98.923 -40.9896 -10.8268 79.0869 -68.2602
9874000 -23.2057 -55.8969 -130.403 -168.892 116.037 52.8556
9876000 54.0964 -25.2609 -11.2754 31.3094 -86.028 54.7186
9878000 60.3902 -116.353 17.6846 -100.395 30.471 69.9241
9880000 -64.5658 35.9612 19.2272 48.3937 163.631 -212.025
9882000 -31.4631 -62.0915 32.3021 93.4353 17.7382 -111.173
9884000 -82.8222 -61.1258 -56.4046 34.2478 65.5747 -99.8225
9886000 49.4921 -18.0443 19.4141 3.00053 -74.4459 71.4453
9888000 158.595 0.959122 -83.1056 32.4528 -5.71656 -26.7363
9890000 134.77 -91.3714 -149.489 108.257 72.7581 -181.015
9892000 28.3054 60.4161 -74.6989 129.636 -35.8142 -93.8222
9894000 27.4977 -8.09917 -28.4163 90.1121 -40.5708 -49.5413
9896000 -80.2658 112.315 -48.6276 -48.9284 -109.736 158.665
9898000 -101.743 -2.20665 -39.7425 139.144 -50.4755 -88.6681
9900000 -181.67 -89.9428 50.7318 161.477 45.6211 -207.099
9902000 -45.3996 -69.0563 185.728 54.2496 91.7096 -145.959
9904000 -19.3451 -42.4484 2.79859 -64.5752 29.9284 34.6468
9906000 -101.811 -103.139 -27.8797 20.4242 102.23 -122.654
9908000 -110.325 -74.0805 -44.9822 -47.6596 150.075 -102.416
9910000 -165.61 19.7288 -46.5446 -147.315 301.257 -153.942
9912000 -125.02 57.7515 -20.6695 -115.695 258.701 -143.006
9914000 68.5519 -5.06748 11.0987 -98.5739 94.6477 3.92628
9916000 19.012 -15.2977 62.8036 -78.5859 59.4932 19.0926
9918000 27.3916 12.8539 -76.1481 -0.515386 6.28541 -5.77002
9920000 -71.1612 78.3111 30.8124 122.069 73.5274 -195.597
9922000 14.0567 58.797 64.5454 240.944 135.95 -376.894
9924000 -23.9047 40.5463 18.0095 67.5607 148.911 -216.471
9926000 -9.04229 70.8655 -44.1022 -43.2858 86.4796 -43.1938
9928000 0.125413 42.5162 -33.4966 -34.477 -96.9593 131.436
9930000 -2.8188 22.9453 117.903 31.703 -199.337 167.634
9932000 38.4136 19.6851 18.1029 -1.89463 -87.4509 89.3455
9934000 92.6477 44.7013 -110.768 -11.1978 -45.0884 56.2861
9936000 -26.414 -0.302559 -37.7776 -103.611 65.2255 38.3852
9938000 34.2224 -58.5816 79.8669 164.344 31.0602 -195.404
9940000 15.9936 -101.812 140.456 114.84 27.8989 -142.739
9942000 15.4089 -159.506 117.817 33.4149 34.2325 -67.6474
9944000 16.5551 -49.4131 96.4048 -43.3059 120.893 -77.5872
9946000 11.3989 45.7186 101.605 -73.8929 35.7307 38.1622
9948000 40.5174 40.1076 16.2221 -28.2646 188.097 -159.832
9950000 39.5989 -15.8193 22.2053 -168.471 86.3915 82.0798
9952000 41.5901 -99.6522 18.3178 -35.2299 9.04586 26.184
9954000 -4.01719 16.5695 130.314 -54.1446 92.0286 -37.884
9956000 -11.6752 -47.8299 115.096 -82.4604 3.00976 79.4506
9958000 65.8375 36.9145 7.06596 -52.2971 -159.023 211.321
9960000 -35.436 5.3309 -36.0166 44.4295 -154.075 109.645
9962000 -30.0492 93.375 56.1448 304.141 -217.931 -86.2096
9964000 49.0564 13.2121 89.0575 237.829 -198.843 -38.9856
9966000 91.2624 82.341 136.923 228.207 -200.89 -27.317
9968000 55.3928 61.7177 38.7086 107.817 -94.626 -13.1906
9970000 104.098 29.2925 72.5267 112.119 -92.6023 -19.5169
9972000 95.1366 -29.7116 -26.3177 116.993 -35.0442 -81.9485
9974000 -44.2738 -53.9051 5.86723 67.5827 -4.15966 -63.4231
9976000 -92.1959 33.649 24.2355 85.2322 68.5379 -153.77
9978000 -45.0059 163.817 -29.7494 42.5008 -3.80369 -38.6971
9980000 -102.74 -2.03103 26.9699 -18.5759 137.777 -119.201
9982000 -6.23167 -18.7877 -154.945 93.4656 114.226 -207.691
9984000 23.687 -119.031 -24.5943 14.8758 1.91023 -16.786
9986000 -2.0038 -66.9135 13.4513 -125.638 11.0764 114.562
9988000 -2.19222 13.2457 74.3762 -163.175 163.728 -0.552157
9990000 89.0217 111.88 25.9474 -61.1934 42.8789 18.3144
9992000 78.1559 11.3489 -36.3796 -42.423 6.01895 36.4041
9994000 -84.3147 -11.8331 31.1644 118.289 -57.9405 -60.3481
9996000 -24.0943 -40.6357 20.414 -9.07393 -55.9562 65.0301
9998000 -16.8417 -30.0966 26.0612 -27.1982 19.8947 7.30347
10000000 19.0018 -8.73459 105.497 -115.909 98.8928 17.0157
10002000 26.5705 -78.3508 -13.8953 -102.709 203.063 -100.354
10004000 63.2383 -113.26 -113.2 -64.3551 134.725 -70.3702
10006000 121.697 -38.4034 -123.954 -34.7025 138.713 -104.01
10008000 105.983 24.6751 -145.983 -30.0586 49.9999 -19.9412
10010000 57.6715 -22.4345 89.625 46.4775 57.6719 -104.149
10012000 -2.03406 91.3264 126.228 77.2701 62.6526 -139.923
10014000 -9.35086 97.4645 -138.113 119.126 60.5705 -179.696
10016000 -43.8483 56.5773 -67.0874 44.0079 -46.7528 2.74491
10018000 86.0903 127.685 73.5898 63.7875 -158.739 94.9513
10020000 22.1404 128.134 -53.9084 -101.817 -128.984 230.801
10022000 22.3488 60.3721 93.4287 -131.526 -120.873 252.399
10024000 43.7156 202.225 186.915 -148.249 -58.3133 206.562
10026000 -27.7752 102.773 75.4304 -88.9699 31.6919 57.278
10028000 -51.3498 117.992 0.158878 -26.6594 -39.662 66.3213
10030000 82.0303 5.75331 -26.7261 58.6834 -24.3988 -34.2846
10032000 -54.0166 15.5917 -52.7093 64.9299 -227.004 162.074
10034000 18.5264 156.542 -25.9837 61.4607 -156.743 95.2821
10036000 17.8993 89.183 -104.045 42.7094 -76.7589 34.0495
10038000 60.9135 74.7804 45.9438 -3.31069 -184.923 188.234
10040000 17.5345 230.284 27.9945 35.1351 -201.626 166.491
10042000 2.48111 72.6531 -105.413 -16.199 -190.329 206.528
10044000 -27.9919 -47.9182 -40.4067 -1.1293 -201.655 202.784
10046000 -27.2006 -29.07 -100.294 -79.4038 -10.9723 90.3761
10048000 85.1011 90.469 -120.348 -46.8724 -79.1407 126.013
10050000 44.2297 127.104 -73.3335 33.4635 -77.7459 44.2824
10052000 48.8991 21.1483 -42.8181 32.0766 90.1568 -122.233
10054000 10.5275 53.5371 -18.072 58.496 -126.911 68.4153
10056000 -48.7491 36.7182 -67.3986 67.68 -81.1975 13.5175
10058000 17.3189 -146.254 9.16195 74.2242 -39.1007 -35.1235
10060000 -55.4981 13.6552 22.1301 -4.28558 -76.223 80.5085
10062000 -55.1485 -58.7762 -19.6449 -85.8189 23.7737 62.0452
10064000 -8.16066 -91.9438 45.6837 -85.4751 -57.9572 143.432
10066000 83.4761 -83.3747 7.60725 -65.0924 30.5525 34.5398
10068000 -35.2434 -67.9056 68.3287 -24.8007 -10.1932 34.9939
10070000 39.2498 7.75302 71.904 -37.8178 29.8909 7.92688
10072000 -6.44555 -39.0737 -26.4176 -96.5883 14.2299 82.3584
10074000 -16.2001 -92.0663 -72.9342 66.8623 44.9679 -111.83
10076000 92.4702 33.9668 -154.311 -80.9001 126.686 -45.786
10078000 51.2326 -6.58444 -38.2014 -37.8214 16.7977 21.0237
10080000 4.45937 29.8465 -109.862 2.62031 3.08594 -5.70625
10082000 -83.3928 -44.9366 -163.866 -29.959 -8.41162 38.3706
10084000 20.702 -90.7467 -63.4523 83.1869 -39.6892 -43.4978
10086000 76.6185 -78.3641 108.024 83.3879 12.0449 -95.4328
10088000 74.1363 -68.6527 20.8801 24.9423 28.3893 -53.3316
10090000 -143.806 -17.5256 65.4974 -39.4596 98.2776 -58.8179
10092000 -141.776 6.88686 -15.4539 121.228 24.9645 -146.192
10094000 29.874 -24.7946 -105.502 -16.9502 45.6195 -28.6694
10096000 -96.3671 -90.7998 24.5874 12.3065 14.6129 -26.9195
10098000 -6.79036 -104.28 101.348 -47.0858 47.6011 -0.515309
10100000 -102.226 -9.68539 -41.1634 30.7407 51.9084 -82.6491
10102000 -34.5837 68.4538 -71.5292 25.8006 33.1621 -58.9628
10104000 7.3324 -4.36677 -131.001 -40.0038 131.624 -91.6198
10106000 19.2321 124.081 -56.3516 -64.6076 70.4268 -5.81925
10108000 -6.02538 136.153 -28.1815 -78.6111 -29.2215 107.833
10110000 54.8627 103.844 -11.7715 -143.957 53.1564 90.8009
10112000 -38.9971 292.289 12.9409 -19.6135 -51.4899 71.1034
10114000 -6.95923 150.074 79.7493 22.7265 -12.7205 -10.006
10116000 -33.622 4.3821 -86.8988 25.506 -53.3326 27.8266
10118000 91.6333 -25.2898 -91.1128 41.0181 -25.146 -15.8721
10120000 110.718 27.4298 18.8748 3.24257 17.6734 -20.916
10122000 107.518 -19.7292 -8.81493 27.666 79.5005 -107.166
10124000 61.6472 -48.2154 91.8052 158.477 95.2034 -253.681
10126000 87.3154 -214.361 112.698 79.5026 -43.8061 -35.6966
10128000 -17.1633 -121.146 138.503 109.759 -104.828 -4.93146
10130000 -36.804 29.1975 -57.9491 64.4858 -46.1064 -18.3793
10132000 -143.539 83.6071 -54.6667 -62.3038 96.8818 -34.5781
10134000 -58.6554 2.2708 -166.333 -6.70981 5.3059 1.4039
10136000 -81.4841 -26.3239 -124.4 113.14 -311.835 198.695
10138000 -17.9792 37.7474 -109.576 130.738 -163.097 32.3594
10140000 33.6737 84.745 -66.4343 21.5098 -161.393 139.883
10142000 45.1289 -16.5888 -75.9324 8.9984 -72.0657 63.0673
10144000 40.7237 -0.730875 -61.0374 -42.2931 -165.484 207.777
10146000 -3.88262 21.014 -52.9324 -143.583 -225.09 368.673
10148000 -65.3487 83.6341 17.4153 33.8215 -178.431 144.61
10150000 -113.238 7.43722 26.7804 -44.0267 -157.192 201.218
10152000 -108.69 -28.6717 -53.7603 -22.7048 -40.7411 63.4459
10154000 -11.5478 36.1844 -60.979 37.4849 -99.4621 61.9772
10156000 -67.0451 88.2159 -174.306 6.0499 -71.7897 65.7398
10158000 -75.7895 86.8034 -201.703 -67.6169 -124.692 192.308
10160000 -36.0301 140.672 -124.072 -133.917 71.7339 62.1828
10162000 33.7398 190.742 38.611 -129.565 100.681 28.8846
10164000 141.942 112.406 14.5545 96.6471 -72.7427 -23.9044
10166000 122.856 55.3069 9.73992 84.0002 -4.5188 -79.4814
10168000 13.8442 39.8297 -13.6331 -41.5841 197.662 -156.078
10170000 -78.6361 15.5918 -9.44157 -20.9763 189.555 -168.579
10172000 -36.6593 56.2961 38.4855 -10.7976 222.349 -211.552
10174000 42.353 -111.319 63.6122 -44.9606 103.061 -58.1006
10176000 -48.8543 -43.7759 41.4426 -2.32991 38.138 -35.8081
10178000 -87.701 54.8476 35.5504 16.6253 27.8847 -44.51
10180000 -85.9664 65.7934 28.9783 31.2925 -94.9983 63.7058
10182000 -152.047 37.964 16.4241 8.3421 -95.9352 87.5931
10184000 -174.268 -1.4844 57.95 -138.629 51.9051 86.7234
10186000 -105.701 -153.713 114.591 -47.4088 143.291 -95.8825
10188000 -17.4508 -30.6938 56.7333 -53.4869 149.701 -96.2143
10190000 -3.71131 -23.4078 -11.3913 6.86815 -15.9764 9.10825
10192000 -4.98429 5.21531 -9.01888 56.7015 45.4304 -102.132
10194000 -16.6291 33.2476 -67.1737 100.174 -40.1365 -60.0371
10196000 -39.4609 34.3987 -158.673 40.2567 -57.4316 17.175
10198000 143.041 75.4019 -33.6936 1.5076 7.3272 -8.8348
10200000 18.5643 105.363 26.1243 14.2887 -37.0187 22.73
10202000 -32.256 -4.29773 93.4659 2.74076 -64.5857 61.8449
10204000 36.0619 5.77655 140.495 -17.0859 48.3819 -31.2961
10206000 -149.291 111.337 42.6172 11.2348 86.0671 -97.3018
10208000 -189.714 86.9751 -87.4505 -80.9162 -2.24802 83.1642
10210000 -79.6268 -28.1905 -140.488 -44.5227 -117.062 161.585
10212000 -187.969 -13.4306 -25.6845 75.8601 -142.259 66.3985
10214000 -10.8848 -110.774 -130.048 57.2144 -13.98 -43.2345
10216000 17.6459 -128.653 -108.597 -16.5049 -92.6896 109.194
10218000 -116.416 -140.211 -70.7087 -0.747168 -22.9641 23.7113
10220000 -113.728 19.9771 -120.815 -187.41 91.2725 96.1379
10222000 38.0104 -17.4092 -46.5873 23.4367 -56.8769 33.4402
10224000 199.63 -32.5951 48.9626 69.8437 -26.8612 -42.9825
10226000 -28.1937 -15.3575 27.0119 42.8649 5.90304 -48.768
10228000 -29.2658 21.5363 31.1674 -18.1611 -5.74215 23.9033
10230000 4.33118 -63.1006 -18.8902 -30.4671 3.08041 27.3867
10232000 -81.7087 -98.0885 -3.62462 -147.105 91.4718 55.6328
10234000 -49.7043 -23.4418 112.512 -34.5946 13.7044 20.8903
10236000 13.9088 143.891 33.1044 64.6722 -51.3363 -13.3359
10238000 -193.04 239.445 -48.8447 -39.209 139.621 -100.412
10240000 -134.548 219.999 78.4015 -264.379 97.3874 166.992
10242000 -217.48 153.051 71.7725 -281.806 -4.67606 286.482
10244000 -196.794 11.3833 -71.5637 -246.414 128.261 118.153
10246000 -215.375 22.9318 -38.3956 -207.896 128.188 79.7079
10248000 -6.23179 -13.5686 10.7543 -31.8883 40.5777 -8.68946
10250000 -14.934 98.1705 156.05 108.041 -92.9952 -15.0459
10252000 20.2578 29.6534 34.4437 78.2247 -106.68 28.455
10254000 30.7192 41.232 41.8633 -63.2553 -78.5805 141.836
10256000 -5.66748 38.4019 63.9497 112.703 -122.948 10.2457
10258000 -33.6748 22.9597 48.3105 87.1487 -123.019 35.87
10260000 -22.5847 -53.0566 49.106 36.5675 -71.4689 34.9013
10262000 -34.2438 -93.4152 36.4222 15.0621 18.3062 -33.3683
10264000 33.2166 -7.91445 28.3254 44.9232 -23.331 -21.5922
10266000 33.533 -56.9542 -73.8585 41.2891 -154.603 113.314
10268000 131.638 -108.742 49.284 16.2078 -105.319 89.1109
10270000 -22.3504 -148.836 -48.815 35.3778 21.4668 -56.8446
10272000 -79.8089 -12.0683 -125.034 93.6195 25.9455 -119.565
10274000 -116.701 22.6344 -111.868 -31.9513 14.0441 17.9071
10276000 120.589 3.16245 -58.1739 11.6914 -79.0848 67.3933
10278000 27.0993 -44.5023 -118.549 -137.362 15.6292 121.733
10280000 -43.143 -82.4318 -180.919 -21.5562 73.6661 -52.1099
10282000 13.926 -35.0012 16.1344 -73.4013 105.451 -32.0502
10284000 -5.78211 -28.0301 -48.7507 19.1728 97.5686 -116.741
10286000 14.0206 89.0387 76.4268 219.653 1.67649 -221.329
10288000 -51.0081 41.2118 83.5491 112.143 -38.1723 -73.9706
10290000 -64.7363 -128.936 129.591 60.6033 -43.4083 -17.1951
10292000 15.0386 30.4538 47.82 82.8453 -257.681 174.836
