# Time-averaged data for fix avgdeltasq
# TimeStep v_deltasqxy v_deltasqxz v_deltasqyz v_deltasqxx v_deltasqyy v_deltasqzz
3632000 1.11688e+11 1.0104e+11 9.30681e+10 1.01503e+11 1.04396e+11 1.05648e+11
3634000 1.11626e+11 1.0101e+11 9.3083e+10 1.01448e+11 1.04339e+11 1.0559e+11
3636000 1.11573e+11 1.00999e+11 9.30339e+10 1.01536e+11 1.04392e+11 1.05535e+11
3638000 1.11513e+11 1.01003e+11 9.29836e+10 1.01485e+11 1.04449e+11 1.05552e+11
3640000 1.11462e+11 1.01073e+11 9.2933e+10 1.01526e+11 1.04394e+11 1.05624e+11
3642000 1.11447e+11 1.01113e+11 9.28821e+10 1.01475e+11 1.04341e+11 1.05586e+11
3644000 1.11392e+11 1.0106e+11 9.28336e+10 1.01497e+11 1.04324e+11 1.05534e+11
3646000 1.11331e+11 1.01005e+11 9.27983e+10 1.01463e+11 1.04324e+11 1.05626e+11
3648000 1.11275e+11 1.00972e+11 9.27519e+10 1.01433e+11 1.04268e+11 1.05586e+11
3650000 1.1126e+11 1.0092e+11 9.2702e+10 1.01401e+11 1.04217e+11 1.05581e+11
3652000 1.11206e+11 1.00874e+11 9.2726e+10 1.01352e+11 1.0417e+11 1.05524e+11
3654000 1.11184e+11 1.00819e+11 9.26803e+10 1.01306e+11 1.04171e+11 1.0558e+11
3656000 1.11326e+11 1.00767e+11 9.27048e+10 1.01339e+11 1.04136e+11 1.05544e+11
3658000 1.11391e+11 1.00742e+11 9.26937e+10 1.01289e+11 1.04081e+11 1.055e+11
3660000 1.11333e+11 1.00783e+11 9.27178e+10 1.01269e+11 1.04026e+11 1.05496e+11
3662000 1.11328e+11 1.0073e+11 9.26672e+10 1.01218e+11 1.03992e+11 1.05485e+11
3664000 1.11506e+11 1.00687e+11 9.26551e+10 1.01274e+11 1.03937e+11 1.05514e+11
3666000 1.11456e+11 1.00663e+11 9.2628e+10 1.01321e+11 1.03922e+11 1.05729e+11
3668000 1.11404e+11 1.00611e+11 9.25976e+10 1.01272e+11 1.04035e+11 1.05913e+11
3670000 1.11345e+11 1.00581e+11 9.27572e+10 1.01261e+11 1.03987e+11 1.05945e+11
3672000 1.11312e+11 1.00527e+11 9.27451e+10 1.01301e+11 1.0416e+11 1.05917e+11
3674000 1.11333e+11 1.00676e+11 9.27558e+10 1.01289e+11 1.04433e+11 1.05994e+11
3676000 1.11516e+11 1.00625e+11 9.286e+10 1.01248e+11 1.04387e+11 1.05986e+11
3678000 1.11507e+11 1.00574e+11 9.28766e+10 1.01199e+11 1.0434e+11 1.05929e+11
3680000 1.1147e+11 1.00522e+11 9.28419e+10 1.01174e+11 1.04284e+11 1.0591e+11
3682000 1.11413e+11 1.00469e+11 9.31246e+10 1.01158e+11 1.04239e+11 1.0586e+11
3684000 1.11353e+11 1.00415e+11 9.31151e+10 1.01207e+11 1.04282e+11 1.05803e+11
3686000 1.11375e+11 1.00417e+11 9.308e+10 1.01209e+11 1.043e+11 1.05747e+11
3688000 1.11371e+11 1.00441e+11 9.30328e+10 1.01156e+11 1.04317e+11 1.05741e+11
3690000 1.11362e+11 1.00401e+11 9.3027e+10 1.01103e+11 1.04277e+11 1.05692e+11
3692000 1.11318e+11 1.00381e+11 9.29807e+10 1.01065e+11 1.0422e+11 1.05646e+11
3694000 1.11289e+11 1.0033e+11 9.29304e+10 1.01026e+11 1.04177e+11 1.05647e+11
3696000 1.11233e+11 1.00278e+11 9.30393e+10 1.00971e+11 1.04282e+11 1.05754e+11
3698000 1.11176e+11 1.00228e+11 9.31292e+10 1.00993e+11 1.04372e+11 1.05708e+11
3700000 1.1112e+11 1.00272e+11 9.33579e+10 1.01072e+11 1.04378e+11 1.05665e+11
3702000 1.11064e+11 1.0026e+11 9.33125e+10 1.01035e+11 1.04323e+11 1.05617e+11
3704000 1.11076e+11 1.00272e+11 9.32675e+10 1.01142e+11 1.04399e+11 1.05561e+11
3706000 1.11102e+11 1.0022e+11 9.32172e+10 1.01199e+11 1.04411e+11 1.0551e+11
3708000 1.11058e+11 1.0017e+11 9.3169e+10 1.01218e+11 1.04435e+11 1.05453e+11
3710000 1.11184e+11 1.00129e+11 9.31196e+10 1.01163e+11 1.04406e+11 1.0542e+11
3712000 1.11125e+11 1.00091e+11 9.32193e+10 1.01121e+11 1.04426e+11 1.0539e+11
3714000 1.11086e+11 1.00205e+11 9.32209e+10 1.01092e+11 1.04579e+11 1.05423e+11
3716000 1.11052e+11 1.00154e+11 9.32706e+10 1.01052e+11 1.04622e+11 1.05404e+11
3718000 1.10997e+11 1.00142e+11 9.32244e+10 1.01004e+11 1.04603e+11 1.05361e+11
3720000 1.10939e+11 1.0009e+11 9.31753e+10 1.0095e+11 1.04561e+11 1.05319e+11
3722000 1.10926e+11 1.00103e+11 9.32101e+10 1.00969e+11 1.0462e+11 1.05267e+11
3724000 1.1088e+11 1.0005e+11 9.31637e+10 1.01003e+11 1.0457e+11 1.05258e+11
3726000 1.10822e+11 1.00031e+11 9.31447e+10 1.00959e+11 1.04584e+11 1.05229e+11
3728000 1.10763e+11 9.99984e+10 9.34787e+10 1.01008e+11 1.04535e+11 1.05341e+11
3730000 1.10706e+11 9.99464e+10 9.34348e+10 1.00954e+11 1.04509e+11 1.05314e+11
3732000 1.10652e+11 9.98957e+10 9.34465e+10 1.01e+11 1.04551e+11 1.05257e+11
3734000 1.10663e+11 9.98423e+10 9.33965e+10 1.0104e+11 1.04631e+11 1.05205e+11
3736000 1.10622e+11 9.98174e+10 9.34235e+10 1.01428e+11 1.04649e+11 1.05302e+11
3738000 1.10598e+11 9.97801e+10 9.34281e+10 1.01375e+11 1.0463e+11 1.05275e+11
3740000 1.10557e+11 9.97423e+10 9.34306e+10 1.01323e+11 1.04589e+11 1.05224e+11
3742000 1.10594e+11 9.98107e+10 9.33846e+10 1.01285e+11 1.04535e+11 1.05194e+11
3744000 1.10553e+11 9.97812e+10 9.33374e+10 1.0126e+11 1.04515e+11 1.05138e+11
3746000 1.10534e+11 9.97506e+10 9.33216e+10 1.0121e+11 1.04531e+11 1.05126e+11
3748000 1.10489e+11 9.96983e+10 9.33269e+10 1.01184e+11 1.04486e+11 1.05074e+11
3750000 1.10491e+11 9.96576e+10 9.33086e+10 1.0115e+11 1.04492e+11 1.05029e+11
3752000 1.10446e+11 9.96149e+10 9.32767e+10 1.01096e+11 1.04455e+11 1.04993e+11
3754000 1.1041e+11 9.96593e+10 9.32361e+10 1.011e+11 1.04404e+11 1.04966e+11
3756000 1.1037e+11 9.96226e+10 9.32303e+10 1.01056e+11 1.04428e+11 1.05055e+11
3758000 1.10393e+11 9.95846e+10 9.32914e+10 1.01135e+11 1.04739e+11 1.05056e+11
3760000 1.10504e+11 9.96081e+10 9.32427e+10 1.01205e+11 1.05139e+11 1.05106e+11
3762000 1.10468e+11 9.95552e+10 9.31955e+10 1.01154e+11 1.05088e+11 1.0505e+11
3764000 1.10412e+11 9.95258e+10 9.32755e+10 1.01114e+11 1.05074e+11 1.05002e+11
3766000 1.10502e+11 9.94737e+10 9.32311e+10 1.01146e+11 1.05088e+11 1.04947e+11
3768000 1.10738e+11 9.94571e+10 9.31997e+10 1.01226e+11 1.0525e+11 1.04902e+11
3770000 1.10908e+11 9.9412e+10 9.32175e+10 1.01311e+11 1.05215e+11 1.04898e+11
3772000 1.11138e+11 9.93826e+10 9.31942e+10 1.01295e+11 1.05178e+11 1.0495e+11
3774000 1.114e+11 9.93312e+10 9.3198e+10 1.01289e+11 1.05328e+11 1.04949e+11
3776000 1.11703e+11 9.92819e+10 9.31495e+10 1.01247e+11 1.05273e+11 1.04913e+11
3778000 1.11771e+11 9.92967e+10 9.31074e+10 1.01226e+11 1.05255e+11 1.04858e+11
3780000 1.11787e+11 9.93321e+10 9.31629e+10 1.01174e+11 1.05274e+11 1.04902e+11
3782000 1.11863e+11 9.9281e+10 9.31194e+10 1.01143e+11 1.05221e+11 1.0489e+11
3784000 1.1181e+11 9.92295e+10 9.31118e+10 1.01217e+11 1.05166e+11 1.04968e+11
3786000 1.11761e+11 9.91887e+10 9.30815e+10 1.01164e+11 1.05164e+11 1.04979e+11
3788000 1.11731e+11 9.91364e+10 9.30324e+10 1.01113e+11 1.0537e+11 1.05145e+11
3790000 1.11679e+11 9.90961e+10 9.30046e+10 1.01396e+11 1.05319e+11 1.05353e+11
3792000 1.11642e+11 9.90512e+10 9.31359e+10 1.01469e+11 1.05274e+11 1.05362e+11
3794000 1.1168e+11 9.91019e+10 9.32044e+10 1.01417e+11 1.05296e+11 1.05364e+11
3796000 1.11636e+11 9.90968e+10 9.31558e+10 1.01366e+11 1.05276e+11 1.05327e+11
3798000 1.11685e+11 9.90575e+10 9.31688e+10 1.01343e+11 1.05389e+11 1.05613e+11
3800000 1.11657e+11 9.90615e+10 9.32241e+10 1.01563e+11 1.05335e+11 1.05796e+11
3802000 1.11649e+11 9.90096e+10 9.32129e+10 1.01511e+11 1.05421e+11 1.05858e+11
3804000 1.1159e+11 9.89596e+10 9.3191e+10 1.0146e+11 1.05494e+11 1.05972e+11
3806000 1.11636e+11 9.89155e+10 9.31889e+10 1.01422e+11 1.05511e+11 1.05938e+11
3808000 1.11668e+11 9.89532e+10 9.32165e+10 1.01372e+11 1.05603e+11 1.05989e+11
3810000 1.1161e+11 9.89027e+10 9.31688e+10 1.01347e+11 1.05552e+11 1.05944e+11
3812000 1.11917e+11 9.88893e+10 9.32317e+10 1.01556e+11 1.05562e+11 1.05954e+11
3814000 1.11893e+11 9.88507e+10 9.33216e+10 1.01526e+11 1.05515e+11 1.05957e+11
3816000 1.11845e+11 9.88034e+10 9.33266e+10 1.01502e+11 1.05466e+11 1.05965e+11
3818000 1.11791e+11 9.87554e+10 9.3348e+10 1.01496e+11 1.05423e+11 1.06016e+11
3820000 1.11781e+11 9.87096e+10 9.33058e+10 1.01554e+11 1.05371e+11 1.0604e+11
3822000 1.11726e+11 9.88464e+10 9.32768e+10 1.01504e+11 1.05332e+11 1.05989e+11
3824000 1.1189e+11 9.91266e+10 9.32282e+10 1.01455e+11 1.05278e+11 1.05943e+11
3826000 1.11865e+11 9.91381e+10 9.31803e+10 1.01453e+11 1.05241e+11 1.06016e+11
3828000 1.11893e+11 9.90866e+10 9.31532e+10 1.01414e+11 1.05224e+11 1.0606e+11
3830000 1.11837e+11 9.9107e+10 9.31789e+10 1.01362e+11 1.05225e+11 1.06049e+11
3832000 1.11788e+11 9.91779e+10 9.31542e+10 1.01454e+11 1.05289e+11 1.05995e+11
3834000 1.11914e+11 9.93565e+10 9.31637e+10 1.01432e+11 1.05284e+11 1.05942e+11
3836000 1.12e+11 9.93413e+10 9.31311e+10 1.01448e+11 1.0532e+11 1.05888e+11
3838000 1.11976e+11 9.92896e+10 9.3104e+10 1.01406e+11 1.0531e+11 1.0593e+11
3840000 1.12029e+11 9.92618e+10 9.33312e+10 1.01355e+11 1.05305e+11 1.05945e+11
3842000 1.12218e+11 9.92644e+10 9.34341e+10 1.01405e+11 1.0546e+11 1.05909e+11
3844000 1.12314e+11 9.92134e+10 9.34281e+10 1.01366e+11 1.05438e+11 1.05858e+11
3846000 1.12269e+11 9.91784e+10 9.3381e+10 1.01349e+11 1.05434e+11 1.05804e+11
3848000 1.12436e+11 9.9127e+10 9.33384e+10 1.01298e+11 1.05424e+11 1.05816e+11
3850000 1.12386e+11 9.91315e+10 9.33393e+10 1.01513e+11 1.05453e+11 1.05813e+11
3852000 1.12338e+11 9.90921e+10 9.33686e+10 1.01485e+11 1.05467e+11 1.05769e+11
3854000 1.12355e+11 9.90409e+10 9.34212e+10 1.01437e+11 1.05426e+11 1.05718e+11
3856000 1.12298e+11 9.89899e+10 9.34871e+10 1.01385e+11 1.05474e+11 1.05783e+11
3858000 1.12253e+11 9.89788e+10 9.34409e+10 1.01333e+11 1.05419e+11 1.05729e+11
3860000 1.12214e+11 9.89499e+10 9.35311e+10 1.01283e+11 1.05459e+11 1.0574e+11
3862000 1.12193e+11 9.89041e+10 9.35772e+10 1.01271e+11 1.05404e+11 1.05734e+11
3864000 1.12152e+11 9.90061e+10 9.35346e+10 1.01222e+11 1.0539e+11 1.05742e+11
3866000 1.12117e+11 9.89729e+10 9.35022e+10 1.01172e+11 1.05697e+11 1.05986e+11
3868000 1.12124e+11 9.89329e+10 9.34774e+10 1.01139e+11 1.05695e+11 1.05939e+11
3870000 1.1207e+11 9.88943e+10 9.34572e+10 1.0124e+11 1.05725e+11 1.05894e+11
3872000 1.1208e+11 9.88599e+10 9.34413e+10 1.0126e+11 1.05707e+11 1.05846e+11
3874000 1.12242e+11 9.88303e+10 9.34148e+10 1.01237e+11 1.05655e+11 1.05807e+11
3876000 1.12426e+11 9.87841e+10 9.33666e+10 1.01189e+11 1.05716e+11 1.05827e+11
3878000 1.12373e+11 9.88663e+10 9.34922e+10 1.01176e+11 1.05728e+11 1.05776e+11
3880000 1.12321e+11 9.89802e+10 9.35689e+10 1.01177e+11 1.05788e+11 1.05733e+11
3882000 1.1227e+11 9.90016e+10 9.35751e+10 1.01139e+11 1.05737e+11 1.05709e+11
3884000 1.12213e+11 9.94022e+10 9.35635e+10 1.01113e+11 1.05691e+11 1.05718e+11
3886000 1.12409e+11 9.94604e+10 9.35155e+10 1.01085e+11 1.05715e+11 1.05853e+11
3888000 1.12415e+11 9.94095e+10 9.34845e+10 1.01094e+11 1.05663e+11 1.05838e+11
3890000 1.12407e+11 9.93633e+10 9.34456e+10 1.01047e+11 1.05633e+11 1.05792e+11
3892000 1.1235e+11 9.93129e+10 9.34042e+10 1.00995e+11 1.05609e+11 1.05759e+11
3894000 1.12317e+11 9.93536e+10 9.33912e+10 1.01061e+11 1.05585e+11 1.05733e+11
3896000 1.12263e+11 9.93511e+10 9.33708e+10 1.0109e+11 1.05544e+11 1.05707e+11
3898000 1.12206e+11 9.9302e+10 9.33799e+10 1.01055e+11 1.05502e+11 1.05654e+11
3900000 1.12153e+11 9.94893e+10 9.34433e+10 1.01031e+11 1.05577e+11 1.05637e+11
3902000 1.1219e+11 9.94929e+10 9.34226e+10 1.01084e+11 1.05627e+11 1.05583e+11
3904000 1.12201e+11 9.9442e+10 9.34812e+10 1.01036e+11 1.05787e+11 1.05806e+11
3906000 1.12148e+11 9.94426e+10 9.34556e+10 1.00984e+11 1.0577e+11 1.05783e+11
3908000 1.12146e+11 9.93931e+10 9.34079e+10 1.0094e+11 1.0576e+11 1.05745e+11
3910000 1.12187e+11 9.95378e+10 9.33728e+10 1.00889e+11 1.0571e+11 1.05695e+11
3912000 1.12169e+11 9.97025e+10 9.3336e+10 1.00908e+11 1.05659e+11 1.05686e+11
3914000 1.12142e+11 9.97419e+10 9.33257e+10 1.00913e+11 1.05714e+11 1.05641e+11
3916000 1.12086e+11 9.97325e+10 9.33369e+10 1.00862e+11 1.05673e+11 1.05594e+11
3918000 1.12064e+11 9.96834e+10 9.32894e+10 1.00854e+11 1.05664e+11 1.0554e+11
3920000 1.12016e+11 9.97605e+10 9.32447e+10 1.00814e+11 1.0561e+11 1.055e+11
3922000 1.12003e+11 9.98488e+10 9.33061e+10 1.00792e+11 1.05571e+11 1.05449e+11
3924000 1.12033e+11 1.00016e+11 9.33487e+10 1.00875e+11 1.05756e+11 1.0541e+11
3926000 1.12013e+11 1.00066e+11 9.3339e+10 1.00824e+11 1.05703e+11 1.05357e+11
3928000 1.11957e+11 1.00015e+11 9.32918e+10 1.0083e+11 1.05695e+11 1.05304e+11
3930000 1.11914e+11 1.00029e+11 9.32862e+10 1.00779e+11 1.05647e+11 1.05261e+11
3932000 1.12073e+11 1.00017e+11 9.34627e+10 1.00732e+11 1.0565e+11 1.05239e+11
3934000 1.12383e+11 1.00072e+11 9.35484e+10 1.00716e+11 1.05692e+11 1.052e+11
3936000 1.12587e+11 1.00061e+11 9.35269e+10 1.00757e+11 1.05701e+11 1.05453e+11
3938000 1.12551e+11 1.00011e+11 9.3502e+10 1.00711e+11 1.05651e+11 1.054e+11
3940000 1.12578e+11 9.99607e+10 9.34795e+10 1.00661e+11 1.05624e+11 1.05364e+11
3942000 1.12552e+11 1.00046e+11 9.34957e+10 1.00733e+11 1.0569e+11 1.05311e+11
3944000 1.12496e+11 1.00005e+11 9.352e+10 1.01182e+11 1.05829e+11 1.05329e+11
3946000 1.12449e+11 9.99684e+10 9.3499e+10 1.01197e+11 1.05792e+11 1.05423e+11
3948000 1.12517e+11 9.9918e+10 9.34536e+10 1.01148e+11 1.05755e+11 1.05402e+11
3950000 1.12505e+11 9.99188e+10 9.35286e+10 1.01124e+11 1.05705e+11 1.05399e+11
3952000 1.12448e+11 9.98877e+10 9.36781e+10 1.01073e+11 1.05678e+11 1.05377e+11
3954000 1.12492e+11 9.98404e+10 9.36316e+10 1.01023e+11 1.05669e+11 1.05362e+11
3956000 1.12557e+11 9.97958e+10 9.35948e+10 1.0098e+11 1.05661e+11 1.054e+11
3958000 1.12505e+11 9.97785e+10 9.35666e+10 1.00953e+11 1.05608e+11 1.05369e+11
3960000 1.12449e+11 9.98983e+10 9.35203e+10 1.00913e+11 1.05561e+11 1.05316e+11
3962000 1.12432e+11 1.00216e+11 9.35065e+10 1.00881e+11 1.05514e+11 1.05308e+11
3964000 1.12375e+11 1.00278e+11 9.34916e+10 1.00833e+11 1.05474e+11 1.05284e+11
3966000 1.12319e+11 1.00247e+11 9.34785e+10 1.00791e+11 1.05476e+11 1.05339e+11
3968000 1.12263e+11 1.00213e+11 9.34558e+10 1.00741e+11 1.05423e+11 1.05287e+11
3970000 1.12206e+11 1.00165e+11 9.34441e+10 1.00724e+11 1.05373e+11 1.05252e+11
3972000 1.1215e+11 1.00289e+11 9.34831e+10 1.00679e+11 1.05322e+11 1.05213e+11
3974000 1.12094e+11 1.00278e+11 9.34383e+10 1.00628e+11 1.05277e+11 1.05168e+11
3976000 1.12038e+11 1.00243e+11 9.34919e+10 1.00582e+11 1.05303e+11 1.05234e+11
3978000 1.11994e+11 1.00193e+11 9.35781e+10 1.00549e+11 1.05269e+11 1.05254e+11
3980000 1.11968e+11 1.00316e+11 9.36139e+10 1.00609e+11 1.05222e+11 1.05268e+11
3982000 1.11917e+11 1.00327e+11 9.36196e+10 1.00559e+11 1.0517e+11 1.05216e+11
3984000 1.11892e+11 1.0037e+11 9.3602e+10 1.00557e+11 1.05156e+11 1.05164e+11
3986000 1.11901e+11 1.00401e+11 9.35733e+10 1.0051e+11 1.05247e+11 1.05219e+11
3988000 1.12018e+11 1.00425e+11 9.35396e+10 1.00472e+11 1.05231e+11 1.05172e+11
3990000 1.11973e+11 1.00385e+11 9.35149e+10 1.00448e+11 1.05201e+11 1.0512e+11
3992000 1.11919e+11 1.00335e+11 9.3574e+10 1.00475e+11 1.05266e+11 1.05453e+11
3994000 1.11942e+11 1.00288e+11 9.35475e+10 1.00425e+11 1.05433e+11 1.05604e+11
3996000 1.11945e+11 1.0026e+11 9.37581e+10 1.00375e+11 1.05387e+11 1.05559e+11
3998000 1.11889e+11 1.00216e+11 9.37619e+10 1.00454e+11 1.05334e+11 1.05639e+11
4000000 1.11946e+11 1.0017e+11 9.37486e+10 1.00454e+11 1.05282e+11 1.05627e+11
4002000 1.11943e+11 1.00184e+11 9.37285e+10 1.00475e+11 1.05249e+11 1.05591e+11
4004000 1.11937e+11 1.0014e+11 9.37084e+10 1.00442e+11 1.05197e+11 1.05551e+11
4006000 1.11886e+11 1.00164e+11 9.37125e+10 1.00764e+11 1.05298e+11 1.05546e+11
4008000 1.119e+11 1.0013e+11 9.36659e+10 1.00833e+11 1.05266e+11 1.05533e+11
4010000 1.11857e+11 1.00223e+11 9.36254e+10 1.00798e+11 1.05232e+11 1.05547e+11
4012000 1.11803e+11 1.00195e+11 9.3592e+10 1.00797e+11 1.05188e+11 1.05512e+11
4014000 1.11814e+11 1.00262e+11 9.35516e+10 1.00911e+11 1.05208e+11 1.05477e+11
4016000 1.11857e+11 1.00215e+11 9.35411e+10 1.00868e+11 1.05213e+11 1.05449e+11
4018000 1.11824e+11 1.00165e+11 9.37965e+10 1.00852e+11 1.05471e+11 1.05533e+11
4020000 1.11771e+11 1.00124e+11 9.38147e+10 1.0083e+11 1.05484e+11 1.05489e+11
4022000 1.11728e+11 1.0008e+11 9.38221e+10 1.00786e+11 1.05444e+11 1.05438e+11
4024000 1.11702e+11 1.0009e+11 9.38476e+10 1.00746e+11 1.05433e+11 1.05481e+11
4026000 1.11747e+11 1.00239e+11 9.38256e+10 1.00883e+11 1.05463e+11 1.0545e+11
4028000 1.11708e+11 1.00197e+11 9.40053e+10 1.0094e+11 1.05622e+11 1.05415e+11
4030000 1.11665e+11 1.00229e+11 9.40304e+10 1.00979e+11 1.05642e+11 1.05363e+11
4032000 1.11628e+11 1.00197e+11 9.40668e+10 1.00992e+11 1.05688e+11 1.05315e+11
4034000 1.11603e+11 1.00158e+11 9.40674e+10 1.01051e+11 1.05678e+11 1.05278e+11
4036000 1.11647e+11 1.00116e+11 9.41418e+10 1.01046e+11 1.05653e+11 1.05368e+11
4038000 1.11982e+11 1.00077e+11 9.41156e+10 1.01031e+11 1.05603e+11 1.05337e+11
4040000 1.11944e+11 1.0012e+11 9.40722e+10 1.00987e+11 1.05655e+11 1.05447e+11
4042000 1.11901e+11 1.00122e+11 9.41762e+10 1.00937e+11 1.0564e+11 1.05431e+11
4044000 1.11859e+11 1.0012e+11 9.42565e+10 1.00897e+11 1.05786e+11 1.05498e+11
4046000 1.1184e+11 1.00073e+11 9.42123e+10 1.00848e+11 1.05772e+11 1.05473e+11
4048000 1.1199e+11 1.00097e+11 9.41657e+10 1.00802e+11 1.05737e+11 1.05427e+11
4050000 1.12199e+11 1.00048e+11 9.41286e+10 1.00775e+11 1.05707e+11 1.05375e+11
4052000 1.12177e+11 1.00032e+11 9.41113e+10 1.00768e+11 1.05666e+11 1.05333e+11
4054000 1.12163e+11 1.00007e+11 9.40955e+10 1.00867e+11 1.05664e+11 1.05307e+11
4056000 1.12125e+11 9.99601e+10 9.40507e+10 1.00858e+11 1.05693e+11 1.05262e+11
4058000 1.12126e+11 9.99813e+10 9.40074e+10 1.00868e+11 1.0588e+11 1.0527e+11
4060000 1.12107e+11 9.99956e+10 9.39618e+10 1.00965e+11 1.05977e+11 1.05218e+11
4062000 1.12114e+11 9.99469e+10 9.3938e+10 1.00915e+11 1.05989e+11 1.0524e+11
4064000 1.12059e+11 1.00256e+11 9.38922e+10 1.00889e+11 1.0595e+11 1.05259e+11
4066000 1.12013e+11 1.00415e+11 9.38461e+10 1.00841e+11 1.06034e+11 1.05377e+11
4068000 1.11959e+11 1.00384e+11 9.3814e+10 1.00799e+11 1.0599e+11 1.05325e+11
4070000 1.1193e+11 1.00389e+11 9.38366e+10 1.00753e+11 1.05944e+11 1.05273e+11
4072000 1.11876e+11 1.00342e+11 9.38566e+10 1.00706e+11 1.06018e+11 1.05382e+11
4074000 1.11822e+11 1.00293e+11 9.38595e+10 1.00729e+11 1.06035e+11 1.05331e+11
4076000 1.11803e+11 1.00295e+11 9.38875e+10 1.00768e+11 1.06171e+11 1.05298e+11
4078000 1.11749e+11 1.00261e+11 9.38662e+10 1.00748e+11 1.06316e+11 1.05319e+11
4080000 1.11697e+11 1.00282e+11 9.38256e+10 1.00699e+11 1.06268e+11 1.05275e+11
4082000 1.11708e+11 1.00307e+11 9.38804e+10 1.0065e+11 1.06223e+11 1.05232e+11
4084000 1.11836e+11 1.00408e+11 9.38692e+10 1.00605e+11 1.06172e+11 1.05189e+11
4086000 1.11818e+11 1.00392e+11 9.38348e+10 1.00581e+11 1.0612e+11 1.05156e+11
4088000 1.11868e+11 1.00358e+11 9.37889e+10 1.00539e+11 1.06093e+11 1.05165e+11
4090000 1.11854e+11 1.0031e+11 9.3775e+10 1.00491e+11 1.06048e+11 1.05127e+11
4092000 1.11827e+11 1.00348e+11 9.37656e+10 1.00443e+11 1.05997e+11 1.05077e+11
4094000 1.11772e+11 1.00299e+11 9.37198e+10 1.00409e+11 1.05964e+11 1.05095e+11
4096000 1.11767e+11 1.00258e+11 9.36795e+10 1.0036e+11 1.05923e+11 1.05053e+11
4098000 1.11726e+11 1.00267e+11 9.36716e+10 1.00349e+11 1.05872e+11 1.05028e+11
4100000 1.11679e+11 1.00227e+11 9.36994e+10 1.00314e+11 1.05928e+11 1.05021e+11
4102000 1.11628e+11 1.0018e+11 9.38221e+10 1.00266e+11 1.05879e+11 1.0497e+11
4104000 1.11655e+11 1.00145e+11 9.3831e+10 1.00244e+11 1.05836e+11 1.04924e+11
4106000 1.11667e+11 1.00098e+11 9.37899e+10 1.00239e+11 1.05784e+11 1.04918e+11
4108000 1.11637e+11 1.00232e+11 9.37765e+10 1.00192e+11 1.05733e+11 1.04868e+11
4110000 1.11668e+11 1.00185e+11 9.37316e+10 1.00144e+11 1.0596e+11 1.05089e+11
4112000 1.11631e+11 1.00159e+11 9.37045e+10 1.00107e+11 1.05954e+11 1.0514e+11
4114000 1.11643e+11 1.00227e+11 9.3659e+10 1.00068e+11 1.0593e+11 1.05094e+11
4116000 1.1159e+11 1.00204e+11 9.36299e+10 1.00072e+11 1.05887e+11 1.05147e+11
4118000 1.11594e+11 1.00197e+11 9.35845e+10 1.0012e+11 1.05858e+11 1.05307e+11
4120000 1.11568e+11 1.00161e+11 9.35507e+10 1.00118e+11 1.05815e+11 1.05271e+11
4122000 1.1152e+11 1.00208e+11 9.35055e+10 1.00099e+11 1.05764e+11 1.05241e+11
4124000 1.11516e+11 1.00264e+11 9.34784e+10 1.00112e+11 1.05843e+11 1.05203e+11
4126000 1.11555e+11 1.00219e+11 9.37563e+10 1.00277e+11 1.06005e+11 1.05152e+11
4128000 1.11611e+11 1.00177e+11 9.37151e+10 1.00261e+11 1.05973e+11 1.05103e+11
4130000 1.11598e+11 1.00129e+11 9.37823e+10 1.00217e+11 1.05928e+11 1.05072e+11
4132000 1.11552e+11 1.00081e+11 9.37424e+10 1.00206e+11 1.0589e+11 1.05028e+11
4134000 1.11654e+11 1.00041e+11 9.36977e+10 1.00182e+11 1.05865e+11 1.04977e+11
4136000 1.11608e+11 9.99958e+10 9.36646e+10 1.0016e+11 1.05847e+11 1.04927e+11
4138000 1.11567e+11 9.99543e+10 9.36218e+10 1.00112e+11 1.05803e+11 1.04881e+11
4140000 1.1158e+11 9.99075e+10 9.36335e+10 1.00069e+11 1.05752e+11 1.04834e+11
4142000 1.11535e+11 9.98651e+10 9.35916e+10 1.00051e+11 1.05702e+11 1.04806e+11
4144000 1.11483e+11 9.9817e+10 9.35794e+10 1.00006e+11 1.05652e+11 1.04756e+11
4146000 1.1144e+11 9.99142e+10 9.35589e+10 1.00026e+11 1.05624e+11 1.04874e+11
4148000 1.11404e+11 1.00035e+11 9.35169e+10 9.99892e+10 1.05573e+11 1.04837e+11
4150000 1.1142e+11 9.9994e+10 9.34718e+10 9.99723e+10 1.05734e+11 1.04867e+11
4152000 1.11376e+11 1.00072e+11 9.34383e+10 9.99422e+10 1.05822e+11 1.04873e+11
4154000 1.11335e+11 1.0017e+11 9.35234e+10 9.99041e+10 1.05807e+11 1.04907e+11
4156000 1.11381e+11 1.00479e+11 9.35249e+10 9.98803e+10 1.05898e+11 1.04905e+11
4158000 1.11355e+11 1.0049e+11 9.34879e+10 9.9834e+10 1.05884e+11 1.04878e+11
4160000 1.11302e+11 1.00447e+11 9.34433e+10 9.97861e+10 1.05859e+11 1.04851e+11
4162000 1.11292e+11 1.00482e+11 9.34151e+10 9.97382e+10 1.05837e+11 1.0483e+11
4164000 1.1129e+11 1.00765e+11 9.33711e+10 9.97074e+10 1.05837e+11 1.04906e+11
4166000 1.11292e+11 1.00907e+11 9.33349e+10 9.96931e+10 1.05841e+11 1.0503e+11
